Solution_ID,col_grp_0_ID,col_grp_0_Rot,col_grp_0_h,col_grp_0_b,col_grp_0_fck,col_grp_0_fy,col_grp_0_required_rebar,col_grp_0_MainRebar_size,col_grp_0_Stirrup_size,col_grp_0_Stirrup_verticle_size,col_grp_1_ID,col_grp_1_Rot,col_grp_1_h,col_grp_1_b,col_grp_1_fck,col_grp_1_fy,col_grp_1_required_rebar,col_grp_1_MainRebar_size,col_grp_1_Stirrup_size,col_grp_1_Stirrup_verticle_size,col_grp_2_ID,col_grp_2_Rot,col_grp_2_h,col_grp_2_b,col_grp_2_fck,col_grp_2_fy,col_grp_2_required_rebar,col_grp_2_MainRebar_size,col_grp_2_Stirrup_size,col_grp_2_Stirrup_verticle_size,col_grp_3_ID,col_grp_3_Rot,col_grp_3_h,col_grp_3_b,col_grp_3_fck,col_grp_3_fy,col_grp_3_required_rebar,col_grp_3_MainRebar_size,col_grp_3_Stirrup_size,col_grp_3_Stirrup_verticle_size,col_grp_4_ID,col_grp_4_Rot,col_grp_4_h,col_grp_4_b,col_grp_4_fck,col_grp_4_fy,col_grp_4_required_rebar,col_grp_4_MainRebar_size,col_grp_4_Stirrup_size,col_grp_4_Stirrup_verticle_size,col_grp_5_ID,col_grp_5_Rot,col_grp_5_h,col_grp_5_b,col_grp_5_fck,col_grp_5_fy,col_grp_5_required_rebar,col_grp_5_MainRebar_size,col_grp_5_Stirrup_size,col_grp_5_Stirrup_verticle_size,col_grp_6_ID,col_grp_6_Rot,col_grp_6_h,col_grp_6_b,col_grp_6_fck,col_grp_6_fy,col_grp_6_required_rebar,col_grp_6_MainRebar_size,col_grp_6_Stirrup_size,col_grp_6_Stirrup_verticle_size,col_grp_7_ID,col_grp_7_Rot,col_grp_7_h,col_grp_7_b,col_grp_7_fck,col_grp_7_fy,col_grp_7_required_rebar,col_grp_7_MainRebar_size,col_grp_7_Stirrup_size,col_grp_7_Stirrup_verticle_size,col_grp_8_ID,col_grp_8_Rot,col_grp_8_h,col_grp_8_b,col_grp_8_fck,col_grp_8_fy,col_grp_8_required_rebar,col_grp_8_MainRebar_size,col_grp_8_Stirrup_size,col_grp_8_Stirrup_verticle_size,col_grp_9_ID,col_grp_9_Rot,col_grp_9_h,col_grp_9_b,col_grp_9_fck,col_grp_9_fy,col_grp_9_required_rebar,col_grp_9_MainRebar_size,col_grp_9_Stirrup_size,col_grp_9_Stirrup_verticle_size,col_grp_10_ID,col_grp_10_Rot,col_grp_10_h,col_grp_10_b,col_grp_10_fck,col_grp_10_fy,col_grp_10_required_rebar,col_grp_10_MainRebar_size,col_grp_10_Stirrup_size,col_grp_10_Stirrup_verticle_size,col_grp_11_ID,col_grp_11_Rot,col_grp_11_h,col_grp_11_b,col_grp_11_fck,col_grp_11_fy,col_grp_11_required_rebar,col_grp_11_MainRebar_size,col_grp_11_Stirrup_size,col_grp_11_Stirrup_verticle_size,beam_grp_0_ID,beam_grp_0_h,beam_grp_0_b,beam_grp_0_fck,beam_grp_0_fy,beam_grp_0_N_r,beam_grp_0_dimension,beam_grp_0_stirrup,beam_grp_0_strup_space,beam_grp_1_ID,beam_grp_1_h,beam_grp_1_b,beam_grp_1_fck,beam_grp_1_fy,beam_grp_1_N_r,beam_grp_1_dimension,beam_grp_1_stirrup,beam_grp_1_strup_space,beam_grp_2_ID,beam_grp_2_h,beam_grp_2_b,beam_grp_2_fck,beam_grp_2_fy,beam_grp_2_N_r,beam_grp_2_dimension,beam_grp_2_stirrup,beam_grp_2_strup_space,beam_grp_3_ID,beam_grp_3_h,beam_grp_3_b,beam_grp_3_fck,beam_grp_3_fy,beam_grp_3_N_r,beam_grp_3_dimension,beam_grp_3_stirrup,beam_grp_3_strup_space,beam_grp_4_ID,beam_grp_4_h,beam_grp_4_b,beam_grp_4_fck,beam_grp_4_fy,beam_grp_4_N_r,beam_grp_4_dimension,beam_grp_4_stirrup,beam_grp_4_strup_space,beam_grp_5_ID,beam_grp_5_h,beam_grp_5_b,beam_grp_5_fck,beam_grp_5_fy,beam_grp_5_N_r,beam_grp_5_dimension,beam_grp_5_stirrup,beam_grp_5_strup_space,beam_grp_6_ID,beam_grp_6_h,beam_grp_6_b,beam_grp_6_fck,beam_grp_6_fy,beam_grp_6_N_r,beam_grp_6_dimension,beam_grp_6_stirrup,beam_grp_6_strup_space,beam_grp_7_ID,beam_grp_7_h,beam_grp_7_b,beam_grp_7_fck,beam_grp_7_fy,beam_grp_7_N_r,beam_grp_7_dimension,beam_grp_7_stirrup,beam_grp_7_strup_space
43,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,42,1,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,240,1,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,106,0,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,116,0,700.0,650.0,40.0,500.0,8.0,32.0,10.0,150.0,183,1,650.0,600.0,40.0,500.0,28.0,25.0,10.0,300.0,178,0,900.0,700.0,30.0,400.0,10.0,32.0,10.0,450.0,57,0,700.0,600.0,40.0,400.0,12.0,25.0,10.0,300.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,202,0,900.0,600.0,35.0,500.0,18.0,25.0,10.0,150.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,97,0,750.0,650.0,30.0,500.0,10.0,32.0,10.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44,782,1,1300.0,950.0,40.0,500.0,46.0,25.0,13.0,150.0,15,0,700.0,600.0,30.0,500.0,6.0,32.0,13.0,250.0,128,0,850.0,600.0,30.0,500.0,14.0,29.0,13.0,450.0,106,0,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,146,0,750.0,600.0,30.0,400.0,24.0,29.0,10.0,150.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,31,1,600.0,600.0,35.0,400.0,12.0,32.0,13.0,500.0,57,1,700.0,600.0,40.0,400.0,12.0,25.0,10.0,300.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,87,1,850.0,600.0,30.0,500.0,10.0,29.0,13.0,400.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,42,1,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,240,0,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,106,0,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,116,0,700.0,650.0,40.0,500.0,8.0,32.0,10.0,150.0,183,1,650.0,600.0,40.0,500.0,28.0,25.0,10.0,300.0,174,1,750.0,650.0,40.0,500.0,10.0,32.0,10.0,150.0,23,0,650.0,600.0,27.0,500.0,16.0,25.0,10.0,250.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,0,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,97,1,750.0,650.0,30.0,500.0,10.0,32.0,10.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46,782,1,1300.0,950.0,40.0,500.0,46.0,25.0,13.0,150.0,15,0,700.0,600.0,30.0,500.0,6.0,32.0,13.0,250.0,128,1,850.0,600.0,30.0,500.0,14.0,29.0,13.0,450.0,106,0,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,146,1,750.0,600.0,30.0,400.0,24.0,29.0,10.0,150.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,174,1,750.0,650.0,40.0,500.0,10.0,32.0,10.0,150.0,57,0,700.0,600.0,40.0,400.0,12.0,25.0,10.0,300.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,219,0,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,0,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,87,1,850.0,600.0,30.0,500.0,10.0,29.0,13.0,400.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47,157,1,900.0,600.0,35.0,500.0,10.0,29.0,13.0,400.0,15,1,700.0,600.0,30.0,500.0,6.0,32.0,13.0,250.0,307,0,950.0,700.0,27.0,400.0,28.0,29.0,10.0,200.0,106,0,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,116,1,700.0,650.0,40.0,500.0,8.0,32.0,10.0,150.0,386,1,950.0,850.0,27.0,500.0,28.0,25.0,10.0,100.0,370,0,950.0,950.0,27.0,400.0,18.0,29.0,10.0,100.0,57,0,700.0,600.0,40.0,400.0,12.0,25.0,10.0,300.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,611,1,1100.0,950.0,30.0,500.0,36.0,25.0,13.0,250.0,188,0,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,32,0,700.0,700.0,27.0,400.0,10.0,29.0,10.0,250.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,42,1,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,240,0,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,279,0,950.0,650.0,30.0,500.0,16.0,32.0,10.0,150.0,116,0,700.0,650.0,40.0,500.0,8.0,32.0,10.0,150.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,174,1,750.0,650.0,40.0,500.0,10.0,32.0,10.0,150.0,23,0,650.0,600.0,27.0,500.0,16.0,25.0,10.0,250.0,325,1,800.0,750.0,40.0,500.0,24.0,25.0,10.0,350.0,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,0,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,97,0,750.0,650.0,30.0,500.0,10.0,32.0,10.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,42,1,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,734,0,1500.0,1000.0,27.0,500.0,32.0,25.0,10.0,400.0,279,1,950.0,650.0,30.0,500.0,16.0,32.0,10.0,150.0,217,0,1000.0,700.0,27.0,500.0,10.0,32.0,10.0,250.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,566,1,1100.0,900.0,30.0,500.0,20.0,32.0,13.0,350.0,23,0,650.0,600.0,27.0,500.0,16.0,25.0,10.0,250.0,325,0,800.0,750.0,40.0,500.0,24.0,25.0,10.0,350.0,219,0,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,44,0,750.0,600.0,27.0,400.0,14.0,29.0,10.0,250.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,364,1,950.0,850.0,30.0,400.0,26.0,25.0,13.0,150.0,15,0,700.0,600.0,30.0,500.0,6.0,32.0,13.0,250.0,240,0,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,279,0,950.0,650.0,30.0,500.0,16.0,32.0,10.0,150.0,243,1,850.0,700.0,40.0,500.0,10.0,29.0,10.0,250.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,566,1,1100.0,900.0,30.0,500.0,20.0,32.0,13.0,350.0,23,0,650.0,600.0,27.0,500.0,16.0,25.0,10.0,250.0,51,1,750.0,700.0,27.0,400.0,10.0,29.0,10.0,400.0,219,0,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,188,0,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,97,0,750.0,650.0,30.0,500.0,10.0,32.0,10.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51,529,1,900.0,850.0,35.0,400.0,36.0,29.0,13.0,250.0,42,0,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,240,1,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,442,0,1200.0,800.0,27.0,500.0,18.0,29.0,13.0,100.0,46,0,750.0,600.0,27.0,500.0,12.0,29.0,10.0,150.0,386,1,950.0,850.0,27.0,500.0,28.0,25.0,10.0,100.0,370,0,950.0,950.0,27.0,400.0,18.0,29.0,10.0,100.0,341,0,850.0,800.0,30.0,400.0,36.0,25.0,10.0,150.0,137,1,750.0,600.0,35.0,400.0,16.0,32.0,10.0,450.0,440,1,1100.0,750.0,35.0,400.0,16.0,32.0,13.0,450.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,132,0,650.0,600.0,40.0,400.0,18.0,32.0,13.0,450.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52,913,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,0,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,361,0,900.0,850.0,27.0,500.0,18.0,32.0,13.0,300.0,442,1,1200.0,800.0,27.0,500.0,18.0,29.0,13.0,100.0,243,1,850.0,700.0,40.0,500.0,10.0,29.0,10.0,250.0,386,1,950.0,850.0,27.0,500.0,28.0,25.0,10.0,100.0,370,0,950.0,950.0,27.0,400.0,18.0,29.0,10.0,100.0,341,0,850.0,800.0,30.0,400.0,36.0,25.0,10.0,150.0,137,1,750.0,600.0,35.0,400.0,16.0,32.0,10.0,450.0,440,1,1100.0,750.0,35.0,400.0,16.0,32.0,13.0,450.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,201,1,800.0,600.0,40.0,500.0,20.0,25.0,13.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53,601,0,950.0,900.0,35.0,500.0,26.0,32.0,13.0,350.0,115,1,800.0,600.0,27.0,400.0,20.0,29.0,10.0,300.0,240,0,800.0,600.0,40.0,500.0,16.0,32.0,13.0,350.0,629,0,1050.0,900.0,35.0,500.0,24.0,32.0,10.0,250.0,146,0,750.0,600.0,30.0,400.0,24.0,29.0,10.0,150.0,9,1,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,370,1,950.0,950.0,27.0,400.0,18.0,29.0,10.0,100.0,23,0,650.0,600.0,27.0,500.0,16.0,25.0,10.0,250.0,611,1,1100.0,950.0,30.0,500.0,36.0,25.0,13.0,250.0,669,1,1000.0,950.0,35.0,400.0,42.0,29.0,13.0,100.0,507,1,1100.0,800.0,30.0,400.0,40.0,25.0,10.0,100.0,380,1,950.0,700.0,35.0,400.0,26.0,29.0,10.0,200.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,42,0,650.0,600.0,40.0,400.0,8.0,32.0,13.0,350.0,801,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106,1,800.0,700.0,27.0,400.0,18.0,25.0,13.0,150.0,116,1,700.0,650.0,40.0,500.0,8.0,32.0,10.0,150.0,293,1,950.0,650.0,27.0,500.0,20.0,32.0,13.0,500.0,566,1,1100.0,900.0,30.0,500.0,20.0,32.0,13.0,350.0,271,1,900.0,700.0,40.0,400.0,10.0,32.0,13.0,450.0,203,0,800.0,750.0,35.0,400.0,16.0,25.0,10.0,300.0,688,1,1250.0,950.0,30.0,400.0,28.0,32.0,10.0,150.0,391,1,1050.0,750.0,35.0,500.0,14.0,29.0,10.0,400.0,97,0,750.0,650.0,30.0,500.0,10.0,32.0,10.0,200.0,271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,338,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55,219,1,750.0,650.0,35.0,400.0,20.0,32.0,10.0,300.0,802,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,307,1,950.0,700.0,27.0,400.0,28.0,29.0,10.0,200.0,736,1,1200.0,1000.0,40.0,400.0,34.0,25.0,10.0,250.0,146,0,750.0,600.0,30.0,400.0,24.0,29.0,10.0,150.0,386,1,950.0,850.0,27.0,500.0,28.0,25.0,10.0,100.0,370,1,950.0,950.0,27.0,400.0,18.0,29.0,10.0,100.0,271,1,900.0,700.0,40.0,400.0,10.0,32.0,13.0,450.0,325,1,800.0,750.0,40.0,500.0,24.0,25.0,10.0,350.0,348,0,1000.0,850.0,27.0,400.0,26.0,25.0,13.0,250.0,188,1,950.0,650.0,27.0,500.0,14.0,29.0,13.0,200.0,778,0,1300.0,900.0,40.0,400.0,38.0,32.0,10.0,100.0,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56,598,1,1200.0,950.0,27.0,500.0,24.0,29.0,13.0,450.0,204,0,800.0,600.0,27.0,400.0,24.0,32.0,13.0,400.0,264,1,1050.0,700.0,30.0,400.0,18.0,25.0,13.0,250.0,694,1,1250.0,850.0,30.0,500.0,30.0,32.0,13.0,300.0,248,0,750.0,750.0,40.0,400.0,16.0,29.0,13.0,300.0,9,0,600.0,600.0,35.0,400.0,12.0,25.0,13.0,400.0,274,1,900.0,600.0,35.0,500.0,28.0,25.0,10.0,300.0,398,0,950.0,750.0,35.0,400.0,20.0,32.0,10.0,300.0,352,1,900.0,800.0,35.0,400.0,16.0,32.0,13.0,450.0,611,0,1100.0,950.0,30.0,500.0,36.0,25.0,13.0,250.0,391,0,1050.0,750.0,35.0,500.0,14.0,29.0,10.0,400.0,207,0,750.0,600.0,35.0,500.0,18.0,32.0,13.0,150.0,336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,968,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,908,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,945,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,931,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,907,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,868,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,805,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,978,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,950,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,805,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,881,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
